,prompt_prediction
6241,2.662675e-05
690,0.002671298
8100,0.336328
15432,0.99606127
7165,0.77929527
863,0.00048181735
7912,0.57698894
16228,0.8605253
785,1.8154731e-05
2740,0.0003717875
12592,0.9372432
8979,0.3107541
5379,5.056669e-06
1081,0.0007246299
14980,0.45394766
7272,0.43911472
18468,0.37554792
11470,0.82014287
3487,4.9811057e-05
16610,0.32519114
10068,0.7002118
14474,0.1380535
17788,0.90378755
8682,0.59030443
144,0.012254739
10659,0.61073816
7381,0.6514133
623,0.00030449947
869,2.1181663e-06
27,0.00050143903
11168,0.49067402
4476,0.00011746087
6715,0.9346609
11542,0.9480622
8195,0.76421237
15240,0.37300846
9724,0.96150035
10054,0.9898056
15314,0.872602
17676,0.42387557
14794,0.43332103
6172,4.0302657e-05
14771,0.7505828
3859,4.6350073e-05
13897,0.96372044
7223,0.64845216
10200,0.48164684
13910,0.48535433
1426,8.66837e-05
17608,0.95675194
16851,0.74996936
6378,0.005495244
17492,0.9285198
12667,0.80312204
4051,0.0028162862
460,2.0754153e-06
15098,0.9038557
5654,0.012573571
2319,0.00024094846
12682,0.57091135
5444,9.471426e-06
3437,0.02637678
4776,5.6715585e-06
704,4.152635e-05
4530,0.0023586696
15229,0.7183601
15318,0.0011284755
12854,0.7976406
17017,0.20763476
4096,2.2782348e-05
13336,0.9949142
13325,0.7563102
19098,0.8939541
18069,0.2959552
16138,0.40364638
17057,0.44582987
12301,0.16616973
1835,0.011225544
18505,0.500666
18517,0.5519992
7361,0.6463832
8086,0.7303809
15282,0.67417175
375,0.0003602765
6189,0.008426481
12123,0.9862217
3661,0.0009395128
18682,0.40067655
1285,0.00030949226
7059,0.5254574
7973,0.85103625
17006,0.51592493
13710,0.47641706
8101,0.64612097
8908,0.00018778992
10930,0.8502337
7667,0.8145007
17435,0.4680261
2686,4.211234e-05
14117,0.9845616
9529,0.28090188
15579,0.7773861
16152,0.5363925
17738,0.57423025
14777,0.36812335
291,0.028422462
10490,0.42697275
2476,3.171342e-05
2962,2.6249354e-05
15185,0.45081207
17452,0.8020428
7569,0.9290275
4395,5.146086e-06
14377,0.87755567
9841,0.51906574
1664,1.4643613e-05
12874,0.24353823
10196,0.9912806
15031,0.7231282
9936,0.7581905
14979,0.35833666
378,0.00052122126
4422,0.0008188398
16971,0.77798617
18418,0.49625853
18299,0.733033
15794,0.52619916
8610,0.4400164
16642,0.38292444
3123,0.00047807576
13466,0.98971444
7649,0.43401423
1177,0.0004796252
5049,0.0016487568
3801,3.3056501e-06
7938,0.42218372
260,0.0029283145
685,1.4296039e-05
3342,0.00018230436
11019,0.57299465
12618,0.55247396
18532,0.36857477
7860,0.9940256
12346,0.5942843
1116,5.164986e-06
9501,0.44791818
11169,0.5275869
1652,0.0002292213
18626,0.445733
396,0.0006329095
2906,0.00021092045
14337,0.21063083
5140,0.00019271678
5301,0.0018251403
8529,0.50537413
5625,9.110269e-06
17168,0.52508247
17248,0.994338
8503,0.28975332
16159,0.5009062
18696,0.3979093
17759,0.36605957
6965,0.45012137
8550,0.9805177
18937,0.62366354
11477,0.87344265
534,0.013371977
17413,0.16523747
12734,0.65742576
15608,0.9884
8266,0.9943235
13755,0.78913045
3561,0.00030938783
956,0.009833073
8053,0.9845351
18893,0.56308246
7640,0.4455651
6637,0.034328405
8387,0.93555206
10888,0.5140642
231,4.723356e-06
8406,0.678625
10894,0.13386263
10717,0.3819217
1673,0.035604864
3407,8.574238e-05
13799,0.7030284
9493,0.5186851
11267,0.46948102
14235,0.7378686
11376,0.41402602
13549,0.66896826
6829,0.98736167
16977,0.9229406
12605,0.43269578
2156,0.0018689949
2637,0.000740951
1969,0.073056094
8236,0.46236384
3596,0.001669933
8825,0.75269413
8250,0.586021
5039,0.000931735
18957,0.6501235
2893,0.0004063813
12264,0.9938408
10137,0.34553424
2247,2.8387372e-05
6636,0.5722596
638,1.5945801e-05
299,0.0008187992
15526,0.93032783
7429,0.4910112
296,9.388797e-05
5362,0.0007525528
11393,0.9913784
5232,0.022122657
10479,0.6147615
11307,0.64028126
8743,0.49872515
3339,1.6569935e-05
12083,0.9897838
10167,0.80415577
3246,3.147141e-06
9440,0.5131794
9289,0.38201258
5290,4.1997246e-06
15900,0.022015955
10618,0.06518695
16091,0.9477997
4968,1.4885125e-05
13019,0.43861297
17586,0.98682624
9947,0.40278685
5791,0.007537675
16768,0.6690198
8140,0.80944484
4806,0.000702794
1302,5.454962e-05
18240,0.8021891
723,0.008063452
3369,3.830464e-06
7486,0.6129881
10652,0.3236028
13924,0.18870547
14410,0.9617068
3846,0.0034209006
4535,0.00024468848
885,3.1449476e-05
11077,0.49766254
11472,0.3368615
15519,0.86699533
1253,0.017388232
15600,0.5877614
11926,0.5291576
2877,4.60887e-06
3444,2.2565875e-06
5612,3.5498583e-06
4974,1.3167732e-05
10709,0.40564942
18905,0.98567146
13936,0.0044646924
12533,0.20336856
14485,0.8634696
6893,0.56936824
3021,0.00011619447
12226,0.006350345
5593,0.00022532287
9018,0.9933796
7200,0.3170531
12240,0.98820716
14283,0.3817993
3510,0.001350949
6099,0.0010220556
10817,0.6799178
13284,0.5543133
11039,0.6438047
64,0.00012244273
11796,0.4364236
14426,0.5750979
7025,0.7782134
8574,0.99439704
10740,0.87264144
12970,0.56803983
7826,0.6030495
7524,0.5254885
2387,8.5535765e-05
7716,0.94193655
9107,0.68422204
13089,0.7566019
6134,0.00035592943
6356,0.00015481828
967,0.015051533
5246,0.0018800077
1427,0.0009942353
18058,0.88478076
17894,0.9848823
16862,0.4445789
8621,0.1702027
16566,0.61190176
5288,0.00499841
17086,0.54534954
7226,0.99540883
3980,0.0043333448
7583,0.7753298
4711,0.010017315
16567,0.8120211
18186,0.43803382
3918,5.182551e-06
12926,0.9574517
8109,0.34829065
10542,0.76640105
7437,0.7571761
4587,0.00017700603
13411,0.7188346
15400,0.86127025
18742,0.6828071
2007,2.0021142e-05
7232,0.37079
16087,0.38781387
8836,0.26600337
16606,0.9780222
19137,0.4806455
11069,0.7645873
4766,2.3105458e-06
17633,0.3970921
6783,0.56413287
1907,9.627231e-06
3292,0.0033539282
2286,3.194703e-05
10622,0.37440684
15783,0.44844267
4450,6.848848e-06
16139,0.6412561
6601,0.71039367
6135,0.0018464862
15116,0.42902485
3962,0.002296254
6092,0.0014955876
6673,0.76758754
9866,0.40127787
9786,0.44612202
14400,0.9945667
3625,9.424129e-05
19175,0.55268544
7813,0.52146465
8110,0.76610434
16854,0.36473688
16460,0.93783957
2641,6.8164763e-06
2932,0.00024381286
12788,0.8904243
16714,0.87565804
11925,0.9558836
9871,0.6755898
16833,0.7566615
9878,0.4560735
4137,0.00017601172
3592,0.0006560939
4386,7.2706857e-06
1661,0.00052190316
16040,0.75463074
10805,0.6402222
6581,0.51309717
9790,0.5577787
9354,0.8150073
240,2.5020147e-06
16274,0.66443074
6393,0.00039182158
7325,0.4657148
13714,0.68522954
7720,0.6776213
18380,0.24104209
3827,4.578355e-05
19156,0.6617282
3665,0.0006225805
15542,0.009234086
17954,0.73041606
8117,0.89760655
18820,0.9890366
13635,0.36953646
3807,4.4614717e-06
9003,0.5139615
14417,0.37879887
16303,0.70018494
16860,0.64247054
2542,0.00045100247
16744,0.3910388
6037,0.0057576965
11264,0.15866062
3077,6.44118e-05
17989,0.3275886
17076,0.66484094
14048,0.50037414
15455,0.9952106
18408,0.4978319
656,0.0011400612
16817,0.4365815
3736,0.0043926807
4709,0.0004483203
16496,0.89100724
17568,0.90704876
11358,0.6398053
8489,0.1548301
1954,0.00013384585
19047,0.6625859
14588,0.9647046
2651,3.652922e-05
1476,0.026570084
6598,0.43139735
9873,0.43392247
6202,0.020313324
10994,0.99185306
14899,0.9527886
11998,0.9372939
13581,0.6020214
6688,0.5555226
1577,0.010707256
9720,0.6198168
2701,6.796088e-06
8647,0.98922896
5185,8.754122e-06
15707,0.7280882
18224,0.99472743
6101,1.5690406e-06
14261,0.5439534
18084,0.75187474
3311,0.00011419021
6488,0.95943546
17892,0.25593272
9958,0.15856662
8585,0.71613276
18908,0.045212485
13555,0.7113635
15852,0.5602045
3113,2.819646e-05
9420,0.9664736
2206,1.6574646e-06
9240,0.13626982
14256,0.87571484
9943,0.55629736
18301,0.75189894
9385,0.0888606
4309,0.0008879635
1973,1.7344739e-05
2859,0.00092201366
18774,0.56541324
9485,0.7571894
11255,0.6581431
5534,0.000114008835
146,1.5089076e-05
13531,0.56217986
14886,0.7784839
17882,0.98751533
9147,0.7877555
14380,0.5857977
4146,0.0001029044
3211,2.8695209e-05
4273,0.016649466
19190,0.42719182
5598,0.058660448
884,0.00090181915
5410,0.00023072
14423,0.18856479
13289,0.69890565
18316,0.9899262
10647,0.9214258
18814,0.83927983
17030,0.7483417
17862,0.639481
1327,1.7814888e-05
1743,0.0030212898
9171,0.5717392
14325,0.872461
11827,0.8195908
15706,0.80200344
10563,0.8559177
14525,0.8225652
4281,1.3169428e-05
18815,0.93088895
10227,0.1868619
1721,0.00058178825
10243,0.48709008
12634,0.6427052
4493,6.297285e-06
7023,0.17506969
9654,0.3060683
14567,0.31966096
11100,0.99337876
10970,0.7996294
8189,0.4789074
16126,0.5711185
17198,0.40695027
17845,0.47372058
10220,0.54637444
12555,0.69123787
18947,0.8796368
9514,0.68434435
9574,0.54011464
6888,0.92277133
11885,0.47530314
17619,0.54329246
8333,0.70212036
3471,2.1484682e-05
7072,0.5236565
15508,0.9913325
6800,0.54965895
528,3.256686e-06
13291,0.056626983
3820,0.00041886154
14254,0.97704345
7622,0.93135375
15023,0.3118141
17253,0.64290774
15580,0.8609897
12132,0.41175926
572,2.0655345e-06
8112,0.6220829
506,1.5800699e-06
18739,0.26196325
3117,0.030651161
12823,0.9636375
4335,2.462351e-06
7376,0.70467114
11905,0.873572
17551,0.25012395
16632,0.6689422
1176,0.00055817474
13122,0.59606814
13643,0.3077644
10063,0.6587534
17691,0.28922647
15324,0.26752412
5224,2.1735173e-06
7249,0.8974863
18261,0.6120066
3427,8.0432495e-05
2891,3.012529e-06
7440,0.6762765
15151,0.39805016
3340,0.00022733971
2246,0.14995019
6692,0.5657343
13001,0.5084899
7426,0.9419647
14829,0.12481863
13656,0.7232511
15736,0.20076844
3814,6.863841e-06
6016,0.002412571
11540,0.7173354
7920,0.9647392
4998,0.0003933867
12012,0.1893713
16724,0.5162727
4741,0.0043548415
1809,0.00046089976
12852,0.46216464
6299,7.101304e-05
16452,0.9687514
1994,0.00013212775
18859,0.50994444
11283,0.09459232
4036,2.7100168e-05
16584,0.26873344
19031,0.334741
634,3.1317697e-06
12324,0.97235054
1239,4.513773e-05
5112,3.07632e-06
18002,0.525025
10760,0.117298804
15949,0.76311314
11111,0.40723047
6247,1.5140117e-05
18593,0.4642436
8829,0.084462956
9589,0.7444153
18229,0.96190995
13048,0.5873507
5042,0.0008304592
9120,0.34047055
7620,0.6740447
2493,4.4448875e-06
16687,0.5979277
12681,0.51408476
4125,0.00936791
18462,0.7692043
9639,0.83119285
4706,0.00239044
12071,0.92013466
9796,0.4447312
679,4.146699e-05
10769,0.96972656
5141,3.7568316e-05
18106,0.8076343
15367,0.61846834
12620,0.6879579
18782,0.24834456
4402,0.00012995671
11050,0.82276833
17638,0.8851713
4484,5.2967385e-05
7256,0.9932902
2250,0.0077064764
10833,0.995836
7066,0.62205935
4873,7.635112e-06
16178,0.36139992
2449,0.0015301497
8438,0.8252607
865,2.6590338e-05
14438,0.2772903
19007,0.6043639
990,5.6478268e-05
16832,0.5847159
16909,0.32222638
61,9.9501e-05
1842,0.11290802
2658,0.61214817
10753,0.5998951
13076,0.47237578
16398,0.008556664
18482,0.8812745
315,0.00022754332
3336,5.893798e-06
8168,0.554744
14070,0.61221105
16859,0.29304022
8111,0.9870979
18340,0.9314994
3664,4.515982e-05
14833,0.7723123
11743,0.74745363
18533,0.59232026
10577,0.5291903
13207,0.43895182
10108,0.5612792
15932,0.5018556
6434,0.0012651864
1571,3.7077268e-06
3220,1.6543692e-05
14457,0.99513644
12956,0.95251554
3640,0.0001002993
11305,0.9875053
11205,0.13489874
3576,0.00033221257
5577,1.3101558e-05
3079,0.004706489
6113,2.303652e-05
16593,0.6868702
14798,0.08609044
18929,0.39292344
744,0.014213364
17680,0.90906763
16985,0.7632884
3345,0.00043777362
8372,0.6238708
11638,0.48515302
17715,0.61056006
12763,0.43903095
16506,0.88114667
9387,0.6718891
13965,0.40670568
17203,0.68056804
8336,0.9612983
8506,0.26820216
10082,0.9229282
4569,0.024501864
11961,0.66647476
6562,0.45901552
18045,0.9709446
1298,0.0017410741
11605,0.68934435
7600,0.5818028
6262,0.0047889473
1349,4.4341596e-06
13891,0.78398496
7425,0.2689977
14146,0.44352376
16182,0.8036337
1111,0.00017486067
15037,0.54547477
10706,0.20049174
13845,0.42618915
2483,1.2467359e-05
9507,0.5082341
7710,0.9765088
18973,0.93020743
19090,0.70710856
16349,0.7352951
7370,0.4692811
3787,0.00022323494
18524,0.9854445
11375,0.44944352
8423,0.53076303
2109,0.17582525
13093,0.22352126
15930,0.8474031
15053,0.43593735
12588,0.49091613
6124,4.3989185e-06
9617,0.54126173
3085,0.00016435493
12480,0.6765701
2308,1.9988067e-06
10927,0.5723422
15150,0.38146633
15621,0.4563495
2698,0.00013532475
18245,0.3380942
9758,0.5184864
14499,0.46613383
2900,7.3236583e-06
11675,0.26246306
12584,0.76945966
11020,0.49916658
5292,0.55397516
10816,0.50302505
10887,0.0013003213
4457,4.58538e-06
1947,6.8584895e-06
10868,0.5020207
9740,0.3936984
12053,0.11562803
1065,8.457432e-05
5305,4.0450013e-05
3111,5.4105917e-06
1710,0.00864186
1876,2.6681684e-05
443,3.9156334e-05
3203,3.0017377e-06
8579,0.48233882
19119,0.7695844
18035,0.7224219
17271,0.98200005
12868,0.58982325
125,0.055189356
19093,0.30020583
13540,0.50149643
8306,0.46779507
2209,0.012418965
3515,3.2093634e-05
18715,0.55413866
9170,0.7140292
13762,0.68066895
11088,0.88204056
2444,0.00032666957
12150,0.47052294
590,0.00055145647
7229,0.23318867
12936,0.74334
14674,0.40642416
6041,0.015593525
11942,0.7335276
4407,8.422382e-05
11983,0.42071956
771,0.0042285267
17559,0.6641363
7952,0.23472998
17838,0.30973154
6248,0.00015521633
14630,0.58521765
8069,0.31599343
11557,0.2254227
5585,3.5899839e-06
13862,0.46649078
10636,0.97807544
18345,0.48760307
1535,3.4488576e-06
15701,0.58632064
16127,0.55001104
6243,0.0012340312
19096,0.5040156
7053,0.5430194
10829,0.7563744
728,0.022385372
8073,0.18528512
10256,0.26583228
3321,0.00029768332
9221,0.57009596
10945,0.4467788
957,3.514313e-05
17135,0.7234233
17245,0.5212513
10912,0.60091823
14085,0.10829262
18896,0.6723445
2080,0.00010779989
12011,0.97589725
3004,0.0012736516
13780,0.4030267
3732,0.0040874486
5067,9.7710275e-05
9978,0.32943094
1866,4.794632e-06
3212,0.0005304082
9061,0.49738306
7483,0.5469844
3479,0.0006346609
10517,0.75263315
4586,0.00019507988
7913,0.39966694
13419,0.19260342
15892,0.4611654
13652,0.6103167
7987,0.9941454
13693,0.44049087
12244,0.5766604
7392,0.15001439
1272,2.6509e-06
1544,1.2460587e-06
12502,0.64442647
2069,0.0024554725
8625,0.9585211
17453,0.32991257
4080,0.004324867
14625,0.23539352
5335,0.00014762378
16370,0.7385103
4324,2.9035605e-06
7968,0.54501456
18040,0.4695936
18789,0.65498865
7743,0.2911671
7536,0.8298772
5871,0.00482424
11676,0.41179976
2764,5.0253725e-06
2630,0.0009591802
9474,0.39838514
330,0.002225135
2093,0.009710893
6136,0.024008563
9847,0.96399826
18550,0.8232775
5769,0.028283175
11094,0.29850528
5683,1.9904578e-06
18778,0.70699006
5222,4.495465e-05
5413,1.1500223e-05
7683,0.5182703
15122,0.7630263
11581,0.55348724
15938,0.84597504
989,0.00022255233
1358,0.00014913853
8155,0.9485375
8415,0.82903296
7891,0.5891621
6020,8.122508e-05
6132,2.4940814e-06
6714,0.7032935
6944,0.7949574
6747,0.48110497
4851,0.00097511587
14190,0.11817476
14960,0.64213336
18605,0.6664433
19025,0.49415413
15515,0.38547903
9115,0.6735035
15070,0.5319164
3858,4.183479e-05
13430,0.18648975
14240,0.44189423
8207,0.5170923
7523,0.008098688
4203,0.0014623167
15204,0.6155061
1393,8.591381e-06
16620,0.6214776
11610,0.6051418
3118,1.0877747e-05
3944,5.4095464e-05
13815,0.97993946
8245,0.79963213
102,1.0267135e-05
15741,0.49731812
1318,2.714735e-06
837,9.50766e-06
1129,1.8109879e-05
16882,0.3415116
5687,0.0009239057
19085,0.958985
5409,0.0010021525
5380,0.010610911
3384,0.00025222183
11187,0.6301632
12663,0.21617313
9321,0.47261712
12084,0.48482305
17070,0.9880987
1119,1.730177e-05
3587,0.009877343
8695,0.60007507
16263,0.81121814
768,9.482977e-05
2767,0.00025394978
16791,0.9932749
7846,0.46441844
5149,4.0678237e-06
5639,0.028329644
15135,0.5772611
18621,0.2814711
1230,4.407926e-06
16239,0.7978999
6019,8.415735e-05
16720,0.45846128
4576,2.4472276e-06
9763,0.44673494
3602,0.00013575164
2040,0.04096635
7273,0.5464242
3878,0.0024283298
16884,0.48312223
16544,0.5761038
95,0.00023204456
15565,0.7308962
18039,0.35975045
16434,0.9208615
15593,0.50569993
5289,0.0068806093
7991,0.8044825
13294,0.8270183
2442,0.029840399
3505,6.280021e-05
16382,0.05408368
14174,0.98721796
6050,5.6982917e-06
16609,0.6047465
13698,0.59307635
3275,0.00046653376
9954,0.71566355
166,3.6135057e-06
5466,0.00012402651
12736,0.5116035
14145,0.49270222
9608,0.23931699
9185,0.65161467
9662,0.64696
15110,0.6763541
4367,0.001388504
9974,0.5361545
16352,0.4168245
13892,0.97470707
12167,0.9694519
5591,9.360027e-06
7606,0.30370572
8148,0.5145313
5048,2.4902574e-06
118,3.2948126e-05
17598,0.91552144
9045,0.8602511
10932,0.9916054
10750,0.83468646
6953,0.7982811
15527,0.32709536
6038,0.08881002
13463,0.65048355
7339,0.48827276
10374,0.86530095
1912,3.3078074e-06
6735,0.9847794
3901,0.0013499735
13617,0.3377578
9532,0.7278779
9893,0.49569672
891,7.295537e-06
13216,0.27552873
8493,0.67359245
10127,0.8204889
5368,0.00056887243
11639,0.47461653
7173,0.293362
3256,0.0002658858
5080,0.010524696
3386,7.2285125e-06
599,2.972816e-06
2786,0.006807683
5742,5.2785463e-06
2581,0.008353511
18500,0.5626952
4822,9.6710915e-05
533,0.008705539
8990,0.45091218
17527,0.61006176
12573,0.407504
10177,0.6002664
5667,0.0027935994
2729,0.83300096
17756,0.69903487
9657,0.6089438
4248,0.004929146
462,5.0548365e-06
10708,0.33396384
16188,0.56941354
11870,0.2853502
13747,0.24463978
5832,4.271544e-05
3424,3.5397577e-06
9360,0.45885393
15428,0.41275972
5318,3.1791544e-05
2572,1.8903249e-05
14418,0.97491926
12930,0.6115553
10411,0.4521373
10867,0.043302234
16256,0.7424743
17332,0.49069908
469,1.8267386e-06
1297,6.3446394e-05
3088,0.0011392663
7518,0.57035005
10630,0.9705768
4368,0.0054453197
18570,0.21758564
17274,0.86250675
7328,0.28769165
7453,0.8724254
16764,0.6198276
60,3.006044e-05
398,5.6858826e-06
9693,0.778476
1740,0.00026785795
391,0.000383623
9097,0.637148
6441,0.0020441096
4217,7.3655015e-06
7903,0.7453022
10026,0.70555025
8583,0.42931283
18753,0.373742
16335,0.6004331
7099,0.5846303
8083,0.8439529
10159,0.9812639
15,8.528515e-06
3624,3.3592467e-05
12333,0.70133436
4620,0.0002373339
14545,0.8542757
18194,0.52740914
11657,0.392811
9406,0.79522645
8312,0.5094174
18242,0.45838597
17554,0.29368845
5207,0.022941554
11537,0.7644005
8669,0.44766185
12239,0.7560866
18397,0.99623674
7735,0.6168856
14051,0.4528327
7293,0.6816771
3863,6.01328e-05
7993,0.42788
8144,0.44970828
1235,0.00077276054
2762,0.0005870515
9734,0.36940005
10541,0.46514866
6253,2.1760581e-05
5951,3.8571397e-05
6848,0.016517624
16820,0.32228187
8389,0.5051609
14589,0.3881853
9718,0.31749618
13772,0.7827637
13527,0.4668367
11330,0.37771842
13306,0.61144906
12256,0.561758
7706,0.99781185
12675,0.951226
7668,0.67120904
3493,0.00013496599
2466,2.0207919e-05
13101,0.84602255
6659,0.45977402
6922,0.60949546
1307,1.5053893e-05
14747,0.19614317
8950,0.502477
6871,0.8317531
16285,0.41148004
2479,7.18813e-05
2605,3.533158e-05
12731,0.98363507
8483,0.4373453
17242,0.6024123
5603,0.00012380202
14975,0.2411991
714,3.753737e-06
2200,1.563703e-05
13736,0.36917794
17401,0.20145588
3219,1.8707771e-05
5168,0.00038415124
12182,0.47206667
7097,0.28882164
14832,0.7514232
1184,3.2740847e-06
13585,0.9593322
1061,0.00022849318
17807,0.5514012
16657,0.42227858
1511,0.00011100413
7195,0.99700195
3930,0.0668573
14061,0.50490767
5576,1.0039567e-05
10498,0.4881069
16777,0.23906897
4033,0.00029263954
15984,0.40161124
19042,0.8798415
6540,0.8815316
14266,0.7658807
2848,0.00019715664
9876,0.42352533
11312,0.9970776
18325,0.25790527
18090,0.7253129
1773,3.7333994e-05
5489,0.00035824807
14518,0.65461403
3784,0.06276734
16873,0.69650716
15270,0.7007922
7371,0.5662738
18812,0.9530708
15513,0.49120417
4239,0.00020690485
8131,0.41470796
10860,0.38319895
15822,0.9740893
7961,0.57885003
2317,0.0010554142
8679,0.9723867
3480,3.2806973e-05
11956,0.5897306
2030,0.00012709429
4441,4.8435948e-05
5247,0.00022828042
627,0.0018146107
5308,2.0067744e-05
14357,0.8865571
5183,0.0018436937
12235,0.73172176
643,7.0705464e-06
3879,2.8689925e-05
6535,0.83953124
4182,5.999774e-06
12635,0.28374195
6515,0.37683082
6373,0.0016702595
16443,0.56448466
18596,0.9968567
2107,8.640237e-06
9215,0.51308864
10436,0.33770898
12342,0.41386506
17908,0.6849556
11763,0.8730242
13119,6.0542243e-05
11146,0.5886282
6081,0.0016152498
5659,0.00014758733
9672,0.46530533
15161,0.038036037
1943,8.173462e-05
19180,0.17129248
2676,1.1077733e-05
2159,1.3590393e-05
5705,0.0012029823
16863,0.51321125
18044,0.44712886
7121,0.98788816
18099,0.5088036
4164,0.0018526935
1738,0.0020792028
8980,0.7399377
12947,0.40027615
1751,4.3533246e-06
11143,0.34534883
