,global_coherence_prediction
3917,0.6922877
39,0.8886438
5638,0.010620742
6886,0.6855133
14945,0.018360436
1871,0.89348966
6330,0.86666137
5472,0.7377371
16985,1.2516261e-05
7419,0.83768326
4658,0.6520033
11660,0.9660048
4834,0.8195317
4316,0.16388059
13926,3.1881806e-05
14276,7.870086e-06
8121,0.2118665
14470,0.19866364
18206,6.123419e-05
3063,0.118601285
7505,0.3450537
16798,5.283702e-05
9494,0.32625532
5659,0.6534237
13000,0.0001853289
13122,3.5705896e-05
17236,0.00086383085
7291,0.97042537
11901,0.2874139
13398,9.582824e-06
12673,0.29501033
2627,0.7729575
15818,4.0606774e-05
6760,0.2003832
7753,0.7802465
17862,0.004951927
16975,5.633959e-05
17703,0.00076242496
7148,0.3703668
9667,0.3499876
13867,0.00012306438
8160,0.14237092
14447,4.567583e-05
11054,0.89174813
10820,0.32871816
8300,0.7115183
9661,0.67147124
14272,2.51168e-05
16161,4.0699157e-05
2761,0.47192731
18579,0.09649629
8277,0.83262235
4912,0.6189539
5082,0.9395751
4573,0.8062758
13024,0.22516054
3285,0.59395134
13049,0.00024819106
7669,0.745831
17582,0.00024617487
3138,0.9707636
16710,7.266804e-05
15148,0.010590197
2850,0.7479222
2359,0.67235386
11496,0.15514569
4564,0.63759756
8895,0.76989514
14485,7.099482e-05
9993,0.69806606
12365,0.7391106
918,0.16432673
13458,1.5070167e-05
13294,0.16996835
10292,0.49910522
18713,0.00033087775
17441,0.0015249832
5844,0.05298214
13765,0.9860212
18697,0.086911686
2253,0.028845651
12067,0.5771601
6525,0.8655803
18442,0.5354859
6858,0.9900712
18443,0.18106271
11560,0.96162814
9921,0.1787938
5817,0.94497806
17937,0.00015340274
1727,0.8959972
9182,0.893108
4985,0.49564388
8803,0.9629052
18805,0.00072980474
2595,0.5376561
10550,0.40550432
1658,0.86595947
3386,0.622579
14645,6.560544e-05
278,0.44379193
12667,0.8801279
17127,1.6561595e-05
13938,0.001308529
11516,0.35845402
17843,7.8356104e-05
18587,0.0027892194
14381,6.1538354e-05
4406,0.32122603
6150,0.13212928
4765,0.8430187
4200,0.20658539
7087,0.9662537
8358,0.5797002
4520,0.19848968
11422,0.074019566
1107,0.9576149
4299,0.7985281
489,0.26976126
8403,0.4772682
7944,0.68107873
14518,3.7313028e-05
5303,0.81830156
8408,0.17054008
8657,0.74412876
70,0.91901237
17395,0.00048420523
14265,7.130843e-05
15881,2.1612645e-05
15980,1.0694459e-05
2647,0.6924346
16347,9.690514e-05
1741,0.40115353
242,0.70374596
18394,0.0022647143
14001,0.000114363036
2806,0.3658604
15391,1.40721595e-05
3400,0.18289587
10597,0.30327004
10172,0.7632527
10218,0.39681077
14584,7.603866e-06
6552,0.9360961
13464,0.00012573038
15715,0.0005339669
1557,0.620054
3800,0.17349246
16812,0.00013880518
15809,0.0006118958
6364,0.82254857
14801,2.4691615e-05
3251,0.12622046
18271,0.0023681317
12187,0.7564765
4351,0.65389097
14360,2.775742e-05
10136,0.8350997
11522,0.43843594
4954,0.7592048
10777,0.70650756
11055,0.6928679
10514,0.7820126
10234,0.64175117
11729,0.608044
13980,2.2032498e-05
11831,0.666314
7580,0.66007054
16863,4.755509e-05
5625,0.6935558
17568,0.00012395155
6710,0.8577985
13657,0.010590755
14915,0.005177897
590,0.5012184
11641,0.9799187
11243,0.7588012
9825,0.7343477
213,0.9100878
14746,0.0011712388
8647,0.9575442
8029,0.48690706
10944,0.0292715
16005,0.00017386429
18583,0.00031552473
11677,0.24623474
6538,0.40679783
13552,3.4317316e-05
15550,2.4410054e-05
10320,0.7117212
7174,0.6357103
16717,1.7913699e-05
12518,0.9736501
4238,0.6611544
18417,0.398504
8034,0.56447333
16345,0.108324245
8769,0.20214097
14851,0.083818875
6199,0.32021815
14497,0.21652903
14437,0.85636985
11058,0.8498067
8145,0.9821846
12714,0.0013238051
3775,0.57117724
17617,0.0013829725
11063,0.34432557
3212,0.5202431
5783,0.37214097
16241,1.3803051e-05
5124,0.6746254
18890,0.00012398607
5944,0.9904738
10880,0.6239133
5971,0.9772044
12152,0.6191752
3447,0.4044623
15421,6.0358874e-05
167,0.5383736
6604,0.94906294
12253,0.46942386
4889,0.06612741
5214,0.57914996
8117,0.7722228
11487,0.7692084
746,0.7755492
16387,3.331396e-05
7284,0.58900243
6075,0.8428661
9061,0.6979465
13627,0.0001739235
1866,0.7254151
1128,0.85755086
6855,0.87762517
474,0.123960845
16289,0.00018163859
15616,0.00013162172
11171,0.7788988
10614,0.9884162
12701,0.26884088
19095,6.217667e-05
8052,0.80867964
12308,0.6693092
6010,0.5381016
14172,2.5174735e-05
8069,0.3636979
8557,0.61764187
9827,0.39391708
14551,0.0018615838
19031,9.309532e-05
13068,0.1235371
3369,0.6007961
9074,0.8549258
439,0.59084636
6067,0.627743
17705,0.0020600343
17073,0.23571427
13679,1.4817328e-05
13092,0.00020377758
13600,0.00026618308
2307,0.27571663
8365,0.7699945
9490,0.57354814
4671,0.009308447
10438,0.07541568
865,0.6888098
9697,0.17972854
169,0.5389268
11273,0.9228805
16987,5.721285e-05
13649,0.00041072047
9596,0.21445048
11656,0.98065805
2687,0.9000069
18140,0.0009142364
15454,0.4224218
11252,0.4478241
8686,0.6988859
11109,0.71554273
7196,0.0927955
14927,3.4002664e-05
13453,4.0494553e-05
17800,0.00013908326
574,0.74296176
16363,0.00038934805
15713,6.0600065e-05
13802,2.8388104e-05
7810,0.07970351
4869,0.7802285
19134,0.0014120531
12582,0.98824614
792,0.8986334
4161,0.8169976
13093,0.10795945
9664,0.63018906
18556,6.8099675e-05
12359,0.6958918
2530,0.9121361
494,0.8625771
12886,0.9285605
13230,0.07308013
5767,0.5244297
15137,5.743884e-05
13381,2.7818794e-05
14489,0.00015857148
8356,0.28066504
4829,0.32990333
9022,0.92665315
13192,0.0029536262
2941,0.579703
17454,0.0006730353
9014,0.5867208
10710,0.7272596
2557,0.5691092
16436,4.3579912e-05
16224,0.044534046
7082,0.706661
470,0.020492058
12449,0.3907569
13667,4.607297e-05
415,0.83374137
8892,0.9757823
17406,0.0006836574
14009,3.0827236e-05
13085,3.356416e-05
1145,0.65864676
3705,0.7504356
17295,3.4654473e-05
18720,0.00030649136
4118,0.9292557
9496,0.9583211
15732,0.010553795
5519,0.17489165
1721,0.95398754
14012,2.632044e-05
17840,0.17994194
16079,0.334249
3625,0.597659
18682,4.1071547e-05
1357,0.45369136
15468,0.00026128918
11645,0.8009822
16439,0.007861976
15411,6.3429216e-05
2241,0.70966995
17929,0.0010631375
993,0.37568626
8898,0.22222917
10952,0.6193267
3696,0.5948764
16484,0.098227814
18222,0.51462495
2125,0.7084449
6949,0.50478834
18449,0.0021206974
7049,0.9887615
5992,0.404214
80,0.22563963
17662,0.0017217998
3061,0.6595626
422,0.98782665
16325,0.00012904513
1069,0.78972214
11871,0.9916728
136,0.82299316
9790,0.7198592
13136,4.500965e-05
4825,0.1262814
16010,2.7958928e-05
10171,0.58606344
9718,0.24962583
4440,0.85111696
6294,0.570778
9383,0.4052738
16305,1.9367728e-05
4093,0.05339773
15188,0.41691935
12670,0.7041331
18332,1.8845327e-05
13653,0.040199988
12414,0.26314354
7988,0.10366838
17676,0.33189604
5564,0.90448743
7630,0.5139191
17482,0.000120462726
2371,0.45981172
6497,0.92984945
1756,0.5040119
1748,0.39302203
4463,0.5869218
10682,0.93865997
2041,0.2501069
16606,2.2089847e-05
12363,0.8329365
8905,0.17379442
5120,0.94884855
2814,0.7167082
17861,2.334361e-05
6889,0.8185165
1914,0.00029821906
2715,0.34649807
18726,3.549121e-05
10469,0.11339413
18507,5.690845e-05
18808,4.4896897e-05
1650,0.6238226
2972,0.4312361
18135,0.008531781
8706,0.9789154
18409,0.8151998
19217,0.0035217346
10032,0.49816024
12491,0.9156133
11514,0.07593187
1000,0.89590496
13787,2.0580062e-05
14601,9.699037e-05
4003,0.109468274
12156,0.30168542
10707,0.81788117
10344,0.53460616
14427,0.0014915791
8478,0.8650964
15720,1.6531896e-05
6594,0.97147244
18127,0.013825564
12816,0.5743594
10266,0.5937791
10365,0.41308397
2805,0.11176272
18014,6.733883e-05
11077,0.68800914
3423,0.4535945
10291,0.7158788
9254,0.3703863
15627,0.0005208039
992,0.6903186
16795,1.8009468e-05
15198,1.6959946e-05
13047,0.0007276446
4130,0.8943873
10401,0.52720207
16043,0.00040170556
14327,0.0020272974
2782,0.5427543
4219,0.70185554
684,0.6456537
8599,0.34984124
15984,2.9042421e-05
9261,0.3273669
1070,0.96147346
17025,4.0203005e-05
12885,0.9413668
9633,0.57115865
16491,0.22728117
5939,0.88931316
8207,0.45527962
10616,0.42551303
2389,0.97718245
11179,0.61824787
19085,6.433132e-05
2112,0.8156346
5035,0.9951185
4723,0.18558352
9820,0.5754464
19028,1.6100856e-05
8405,0.49395835
12918,0.4301005
2271,0.8135154
7763,0.6637212
6697,0.014825582
6775,0.42554566
12116,0.2101684
14632,4.0794243e-05
4949,0.4202259
9351,0.9087468
17082,0.13207157
2029,0.4428269
11185,0.71343637
14320,0.0005411965
18270,5.5195866e-05
17764,5.4721924e-05
14477,2.3755389e-05
10905,0.6189106
15273,3.332988e-05
2907,0.32466066
16038,0.00025924176
1347,0.28471887
8339,0.58354205
17776,8.775051e-05
18484,2.7195234e-05
10217,0.64949614
5384,0.79191744
15210,1.5396234e-05
15733,2.485278e-05
7510,0.582889
17323,4.796271e-05
17290,8.980951e-05
5094,0.6533855
4976,0.7650457
2696,0.6125391
15281,4.7241447e-05
14946,0.0017306183
15977,3.767911e-05
6639,0.8068392
3457,0.15429355
1710,0.22512142
2840,0.4307215
2551,0.9611662
2118,0.39535874
16623,3.994128e-05
12770,0.41209495
12470,0.99096197
462,0.19996288
6909,0.5122904
8195,0.83743906
5234,0.2853029
12874,0.19900213
14850,0.0044408827
8857,0.461634
6230,0.88982046
13206,7.488107e-05
735,0.72497594
8031,0.8131785
1579,0.7479473
12217,0.7327064
6038,0.69738114
6609,0.98819333
17896,4.0064682e-05
4164,0.4971595
3543,0.9789596
9646,0.7032832
7088,0.044459447
11956,0.4569061
18492,9.479206e-05
11555,0.66975564
11438,0.7169848
14368,0.0006382108
5542,0.76276416
2608,0.90836567
3296,0.6452575
7252,0.6693992
7686,0.40790614
8248,0.9853814
3610,0.84194976
5969,0.071801774
15109,1.1856858e-05
15612,0.25802103
2255,0.955379
15170,0.033410847
10715,0.8177835
5155,0.417886
16782,2.2413902e-05
18102,0.020733668
4146,0.7029512
8721,0.27101457
11648,0.95385814
15284,3.746206e-05
15053,0.05739361
4885,0.34573093
4533,0.61551666
15603,0.7955003
5249,0.044525504
13137,0.005077856
7991,0.87891626
2424,0.30613565
1331,0.5959614
13146,0.00019358365
2825,0.433057
973,0.09044835
5540,0.95278513
9424,0.5352113
10511,0.72132576
14570,4.3443106e-05
6032,0.8201937
1344,0.7840548
16102,0.00012564182
18696,4.2568845e-05
5495,0.37789956
14886,0.00024863347
10884,0.3438503
8338,0.13109489
5436,0.6817051
2945,0.3536503
6540,0.7605214
9964,0.57726735
8334,0.7552324
17610,4.3706397e-05
14749,0.04130414
5425,0.84374756
2375,0.71716213
4039,0.8125568
7823,0.98014575
9291,0.5230044
12723,0.88528657
15930,4.0282484e-05
17601,0.00021048328
12728,0.61324537
16834,0.0001184081
11026,0.76288044
15614,0.00015548637
1837,0.72148025
8073,0.21316624
18421,9.071212e-05
10204,0.15107337
1499,0.21591738
7382,0.44980955
13070,0.010828684
5510,0.5788415
3887,0.40653598
12014,0.36113918
6142,0.55276084
12628,0.37767252
10532,0.79066294
14996,0.106562756
14988,0.00018615955
10348,0.7419012
18462,7.3221396e-05
11652,0.20900472
174,0.19042818
14725,2.9626204e-05
16502,0.05095993
2380,0.53441787
17758,0.001977281
15570,0.007945458
3670,0.9340313
16884,4.349148e-05
12278,0.26642376
14978,0.1416813
14525,0.0066572386
2943,0.98228467
18092,6.816822e-05
104,0.9769636
14068,7.1812996e-05
46,0.6612085
12795,0.82062775
3054,0.044731822
1540,0.9139819
13224,7.701152e-05
19034,0.77323866
4703,0.76071763
2845,0.1056524
11227,0.98915964
18469,0.0038596126
16463,0.005362693
4946,0.86383307
6785,0.7368438
1300,0.48448256
1970,0.4664545
7601,0.66543573
15812,5.9283575e-05
12292,0.88867354
16211,0.00012653007
15029,0.0019245626
3643,0.21234058
4522,0.80867046
4289,0.6708091
10997,0.2677946
3717,0.79954964
3243,0.16039737
16317,6.305717e-05
490,0.32784384
1899,0.833531
12509,0.91256493
9714,0.47097895
7399,0.7729661
5624,0.6160973
4684,0.9784078
11129,0.6113671
2370,0.82254237
4967,0.8085266
18339,0.0024014818
2494,0.9924648
2876,0.93244964
15965,8.7564185e-05
548,0.595771
5492,0.6637015
3909,0.8722207
12115,0.5961824
596,0.038565326
312,0.8454781
4784,0.6655204
15286,0.32690945
13752,0.011068078
11772,0.33147147
8870,0.98842
11125,0.9760702
6300,0.03174063
9466,0.5789078
584,0.57690036
8292,0.34306574
7075,0.9764578
384,0.3961307
9985,0.9031505
11961,0.70075125
9781,0.13849054
5661,0.99113184
5933,0.29183128
10835,0.08378323
1496,0.9255191
7353,0.8046104
3265,0.7038821
11730,0.20027633
4566,0.5081797
14480,0.00013003554
8335,0.80702823
2410,0.9546108
8904,0.9130286
7467,0.62286794
11241,0.7880113
12356,0.5853827
14028,0.016235033
5607,0.12435278
9375,0.7892663
6786,0.39386436
4822,0.7204011
15993,0.00011267417
13172,0.000119079545
13288,0.0001247467
589,0.077973746
14461,5.6852477e-05
18878,0.0019983687
15187,0.0015551939
14251,7.463405e-05
7875,0.38758203
14171,0.047218863
8724,0.60617906
3018,0.12019239
16222,0.17298019
17547,3.5203135e-05
8056,0.7268592
2590,0.107453614
1289,0.061670415
18663,2.919223e-05
5028,0.9322453
11182,0.57575744
15191,2.027291e-05
4400,0.42542568
14781,0.26358506
14529,2.6367221e-05
6683,0.68949217
16749,0.025827032
5897,0.49585176
18005,0.14184737
14190,0.0005555747
12471,0.15348075
656,0.44560868
7885,0.4274517
5610,0.53709537
15389,0.01875173
10118,0.77399266
16496,0.00011799872
5143,0.8665393
3259,0.8091426
514,0.79039335
5708,0.33023265
17877,1.0375605e-05
4006,0.29041663
9823,0.955706
11087,0.9558436
15770,8.3177685e-05
11210,0.9198245
2646,0.46031797
9897,0.6310214
14713,2.2464234e-05
13885,0.0006711566
5566,0.8892542
4992,0.7043737
12515,0.39609918
808,0.9150084
841,0.8371536
17219,2.3005523e-05
1390,0.34321788
15275,7.299732e-05
16931,3.4620618e-05
4597,0.7523531
13830,0.00043055875
14595,4.1572504e-05
8255,0.99557614
8783,0.22443096
5138,0.7331505
12817,0.6310191
12939,0.57201666
11932,0.45100844
9316,0.618026
9501,0.8361192
19205,0.0001611246
957,0.7679559
7105,0.3364782
2025,0.6937171
17573,0.18621095
5253,0.56152886
15111,2.6361035e-05
10594,0.7964323
1984,0.43516392
9755,0.9527173
5747,0.44931468
3740,0.9945432
18910,0.0012382894
17066,0.00058203726
15342,0.07473808
842,0.76156956
2846,0.9530055
12216,0.8247547
8836,0.3433836
10585,0.73632467
12537,0.3136429
11773,0.8250842
10569,0.8823898
17749,3.046862e-05
4633,0.5379849
11085,0.28589544
1283,0.007430415
395,0.326704
13714,8.212206e-05
6014,0.9712525
11307,0.71764356
4774,0.4938804
12760,0.95448804
6482,0.44251144
17907,4.0333493e-05
16652,0.002079938
10235,0.36497134
10071,0.7491782
7325,0.48498192
5733,0.8088433
834,0.46324283
13737,0.0021754059
8261,0.62008137
17743,0.00010371585
7833,0.6628376
12483,0.93608105
16856,0.008173022
10368,0.12428127
19149,0.003955358
15077,0.0021643497
1716,0.98400754
431,0.5528888
15613,1.8082334e-05
17886,0.007432241
17384,4.4415006e-05
11817,0.62832737
2589,0.08629576
13895,0.0023840726
6159,0.74668425
18638,0.0007258601
11159,0.7557116
9461,0.66211724
12837,0.7477767
15166,0.0008455305
11878,0.7389053
8793,0.18802017
458,0.7645796
18120,0.4075149
19084,1.5170699e-05
11274,0.92237526
8897,0.485675
12867,0.2220791
4721,0.024824997
11710,0.3636752
3082,0.29577515
16447,3.0507057e-05
7577,0.8157575
12688,0.6762618
19107,8.3716244e-05
12194,0.70494187
2733,0.09607915
13691,0.0006959318
15234,0.0016905022
11441,0.8001157
430,4.373162e-05
10908,0.5331716
8076,0.8665356
1072,0.89548117
5819,0.025813188
11123,0.12690417
1838,0.23283306
15051,5.5857432e-05
44,0.7112745
2227,0.99149644
5928,0.5493361
14566,0.00012712945
14130,4.4841658e-05
1990,0.75727785
11611,0.73374546
8936,0.8222897
864,0.029248146
12294,0.7704648
19148,2.6750424e-05
15307,9.2465554e-05
17242,0.065076716
19167,0.33476487
17567,3.178154e-05
4599,0.96857655
787,0.6761578
17692,0.1777553
5655,0.991998
3686,0.6009341
1206,0.8317699
17653,3.5855006e-05
15076,0.076270275
8301,0.6863257
18128,0.00028427716
4712,0.045942374
17629,0.018314514
7201,0.99192625
17984,0.034801085
10696,0.7576961
10177,0.7540081
1512,0.9399783
1781,0.43189594
1202,0.32889307
3637,0.9955395
9641,0.55991703
10166,0.68026495
8702,0.229971
18225,5.7300695e-05
15966,2.9400115e-05
5221,0.7559421
10435,0.18912593
18429,4.998474e-05
2910,0.7141847
4714,0.77293575
9592,0.2707999
9322,0.9174418
17094,0.00018815517
17558,8.593351e-05
1366,0.94155306
7115,0.7769041
11859,0.6396644
5750,0.8978881
1577,0.28937525
18470,0.00021391896
4248,0.1638139
5642,0.003089454
13101,0.00013698984
6084,0.9006701
1375,0.8364886
2752,0.80688417
16879,0.0041106553
17859,0.17761095
15704,7.650377e-05
14492,5.0181225e-05
8489,0.05101036
11399,0.6397813
3915,0.46341288
7053,0.6856817
14082,0.013427465
6347,0.78110826
449,0.96619785
3930,0.98303753
15691,5.932853e-05
3191,0.56870633
10433,0.61991906
6358,0.6347376
10258,0.43730843
4874,0.9708124
11829,0.8855004
9579,0.9484228
2807,0.8051455
1759,0.7149483
5487,0.8966497
11153,0.81552386
9939,0.98987496
16188,6.353812e-05
11640,0.99317014
15282,6.594905e-05
6913,0.98735654
9910,0.70761245
16513,0.012542871
18296,0.04405836
375,0.9652381
16647,2.5180114e-05
6064,0.15556777
3533,0.7955722
10011,0.00657435
10804,0.50101894
16101,0.00030736247
18534,0.10339556
14161,0.00012717005
10772,0.7451728
17768,7.818893e-06
13197,0.00049105135
7891,0.77818614
13366,1.5179513e-05
11254,0.81380373
1720,0.47038108
15546,9.671368e-05
10194,0.23924008
6840,0.84512365
8387,0.8838921
8876,0.9066746
5257,0.99375606
14075,3.840579e-05
14281,0.010234885
9738,0.8931638
14583,0.013626244
18232,1.5426393e-05
9465,0.8637136
12482,0.9148354
13585,0.00021567203
19163,8.174765e-05
10864,0.042094793
15347,0.013829237
18054,0.24263772
3730,0.72510886
4472,0.7850053
6602,0.8829897
16845,9.765334e-06
8077,0.58312666
1311,0.45453086
9468,0.5735971
17291,0.00014388304
6155,0.86296046
1098,0.7153696
16397,0.714775
14614,6.0619423e-05
2835,0.38897374
17432,0.042340327
3120,0.2629115
14613,0.00015923133
17331,3.959046e-05
4515,0.26069978
18665,0.0001436011
2580,0.9254273
11067,0.28481394
14844,2.5657519e-05
11738,0.24412432
8053,0.67420065
10989,0.5574642
13967,0.37881854
13639,3.4383946e-05
18927,3.246233e-05
3475,0.7699945
14539,1.5945818e-05
5620,0.7801941
11492,0.53543496
12444,0.5309404
4460,0.7829349
9209,0.7600948
18061,1.425286e-05
5450,0.21801612
2906,0.6662784
19077,0.00033708324
17852,8.1558435e-05
4353,0.85715985
6551,0.7423988
2565,0.9808384
216,0.7647734
9659,0.768279
9538,0.9416614
2671,0.88910484
4042,0.6192554
18920,0.00013728865
2419,0.945133
14855,0.9576952
9541,0.30334517
15953,2.9576266e-05
19054,0.00062819786
9266,0.96990347
12565,0.8065684
17486,0.69049376
13351,0.0005918516
2637,0.5862413
6234,0.87004805
4492,0.9427042
16462,3.7084927e-05
13279,9.474534e-06
6299,0.79986835
4827,0.72535807
4694,0.054851584
9852,0.6884671
13131,3.515379e-05
2712,0.98683655
4932,0.77419573
16888,5.4165048e-05
970,0.5954989
1709,0.75017864
17098,6.967143e-05
9683,0.46295962
10181,0.5677384
19108,3.4827575e-05
11790,0.4448334
11780,0.13232754
14767,0.00015076711
1697,0.24875306
7170,0.5463425
18284,5.7483558e-05
19045,0.0027540105
4201,0.56489855
13413,1.4908068e-05
14615,0.00020515668
3263,0.86099374
14383,0.19559069
17428,2.8984789e-05
6240,0.71248376
5644,0.3309987
14370,8.5372056e-05
12959,0.44282454
14321,0.0001544417
275,0.3033522
680,0.19119118
19051,5.3576223e-05
18709,0.00037469057
3857,0.87219304
15120,3.1687574e-05
7715,0.0008203487
17068,0.25402966
7104,0.47431523
14510,6.8101667e-06
6789,0.9085311
4619,0.81250525
8044,0.98892856
9233,0.7416658
12297,0.5950007
16497,0.0010421607
4450,0.78519475
8609,0.9785225
11844,0.882738
6780,0.6412968
6344,0.20572351
16847,0.9005272
14098,0.00014184837
6091,0.9519777
12018,0.9017441
14173,0.00080444076
3472,0.017595781
6048,0.9395015
3203,0.7693853
3148,0.8367816
2426,0.67935425
6008,0.59902936
6163,0.72672355
14819,7.239614e-05
14499,4.8616843e-05
6581,0.6218347
4273,0.7050471
1998,0.82301426
2249,0.5196535
3548,0.6080992
3506,0.58110774
8756,0.69370556
2414,0.38649613
2506,0.3857394
17612,5.5680757e-05
1299,0.3741577
1703,0.8930454
9716,0.6968103
18869,0.0010758773
1966,0.912156
408,0.43481287
11292,0.32714167
2053,0.35352534
2755,0.62973106
12118,0.99044013
2569,0.69264704
8610,0.5751451
14438,0.012074039
3322,0.6242991
2754,0.46209732
1522,0.7110337
15572,0.00013890793
12744,0.65084237
12754,0.87208354
5086,0.59051156
10311,0.73465025
13705,0.00063737016
16941,1.5988271e-05
980,0.9595035
6442,0.37909958
18208,4.3376873e-05
4928,0.4561141
14926,0.002241269
12024,0.6651404
7247,0.702912
9430,0.8233661
3922,0.3429378
10741,0.29273933
14917,0.65222085
10968,0.5168167
7261,0.5508643
13107,0.00017219319
15165,1.9395342e-05
16087,0.20863536
4110,0.9832492
13790,0.00044983486
6572,0.13223472
936,0.54305094
5262,0.35149914
2745,0.06998363
4083,0.70227844
1038,0.97497255
16148,0.00019046526
8789,0.6502555
6337,0.57900393
3150,0.41866407
10946,0.91428065
